job_id,title,job_url,company,location,salary_min,salary_max,salary_mean,actual_posted_date,job_description
26493924,IT Manager,https://www.ricebowl.my/job/26493924-it-manager,De Luxe Circle (M) Sdn Bhd,Skudai,3000.0,5500.0,4250.0,2026-05-20,"Minimum degree for both positions Knowledge in AI (added advantange) Minimum 5 years of working experience for Manager position Domain experience & technical skills Leadership to manage the department for Manager position

1. Design, develop, implement, maintain and project manage major IT projects including auto count system, existing website, and upgrades. 2. Work with respective vendors to explore or study new system/ technology to meet company requirements. 3. Liaise with end user, management, and suppliers. 4. Managing and maintaining computer networks, including troubleshooting problems when they occur. 5. Collaborate with internal departments such as marketing and sales department on online sales support. 6. Communicate periodically on the status of active projects, according to reasonable and agreed-upon timeframes. 7. Manage workflow, estimate costs and efforts, and fulfil deadlines on several, concurrent projects. 8. Complete any additional tasks provided by Superior.

Attractive package with yearly performance bonus Staff Benefit - Medical claims & leaves, EPF, SOCSO,EIS Career growth opportunities & training provided

Management Information System Computer Science Information Technology ERP"
26592271,Full-Stack Developer,https://www.ricebowl.my/job/26592271-full-stack-developer,Tenaga Cekap Management,Shah Alam,3500.0,6500.0,5000.0,2026-05-26,"Diploma in Computer Science, Information Technology, or a related field. Entry-level position; fresh graduates are encouraged to apply. Proficiency in web development frameworks such as React, Angular, or Vue.js. Solid understanding of responsive design principles and implementation. Experience with keyword research and SEO best practices. Familiarity with on-page and off-page optimization techniques. Ability to conduct website audits and identify areas for improvement. Strong written and verbal communication skills in both English and Bahasa Malaysia. Ability to work independently and as part of a team. Willingness to learn and adapt to new technologies and trends.

Conduct keyword research and analysis to identify relevant and high-traffic keywords for SEO optimization. Implement on-page SEO strategies, including optimizing website content, meta descriptions, and title tags. Build high-quality backlinks through outreach and content promotion to improve website authority and search engine rankings. Monitor and analyze website traffic, keyword rankings, and other SEO metrics using tools like Google Analytics and Google Search Console. Develop and maintain responsive website designs using web development frameworks to ensure optimal user experience across all devices. Collaborate with the marketing team to create SEO-friendly content for blog posts, articles, and other marketing materials. Stay up-to-date with the latest SEO trends and algorithm updates to ensure website optimization strategies are effective. Perform technical SEO audits to identify and fix website issues that may be affecting search engine rankings. Manage and optimize Google My Business listings to improve local search visibility. Assist in the development and execution of SEO strategies to increase organic traffic and improve search engine rankings for the company website. Create websites based on the market research

Annual Leave EPF Health Insurance Medical Leave SOCSO Work-Life Balance Staff Appreciation & Rewards Salary Increment Performance Bonus Free Laptop/Phone for Work Hostel Provided If Needed

Web Development Frameworks Keyword Research SEO Responsive Design"
26246713,IT Service Operation Senior Analyst,https://www.ricebowl.my/job?jobId=26246713&slug=it-service-operation-senior-analyst,Kumpulan Wang Simpanan Pekerja (KWSP),Gombak,,,,2026-05-08,"Malaysian Citizen Pass Malay Language, including the oral test, at the Sijil Pelajaran Malaysia (SPM) level or an equivalent qualification recognised by the Government Possess a Bachelor Degree in Computer Science/ Information Technology (IT) or equivalent qualifications from a recognized institution with CGPA 3.0 and above. At least 7 - 10 years of experience in IT or a related field, and of Enterprise level information systems with at least 5 years in incident or or other ITIL process management roles. Strong understanding of ITIL framework and IT Operation activities; ITIL Foundation certification required (Intermediate or Expert preferred). At least ITIL Intermediate v3 or 4 Certified. Familiarity with ITSM tools (e.g., ServiceNow, BMC Remedy, Ivanti, Jira Service Management). Basic understanding about the IT Service Desk functions and other level IT Technical Support functions Proven track record of communicating with internal and external senior/executive personnel Experience in customer-facing roles and supporting multiple external clients. A working knowledge of the outsourcing environment and IT Industry. Strong analytical and decision-making capabilities. Familiarity with DevOps practices and tools. Understanding of Agile methodologies and experience working in Agile environments. Knowledge of infrastructure, applications, and IT security domains.

Operational IT Incident Management Manage the full lifecycle of incidents based on ITIL processes to ensure accurate logging, categorization, prioritization, escalation, and resolution. Ensure incidents are resolved within agreed SLAs and service restoration is prioritized based on business impact. Maintain complete and accurate documentation throughout the incident lifecycle. Confirm service availability post-resolution and ensure proper closure of incident records. Major Incident Management Support Lead and coordinate Major Incident response efforts, ensuring rapid service restoration and minimal business disruption. Form and manage cross-functional resolution teams or management bridges during Major Incidents. Ensure timely escalation to appropriate technical and management levels based on impact and recovery estimates. Manage stakeholder communications during Major Incidents, including status updates, notifications, and post-incident reviews. Ensure all relevant parties are engaged and escalation paths are followed effectively. Provide accurate and timely updates to internal and external stakeholders, including senior management. Facilitate post-Major Incident analysis and contribute to Problem Management for root cause identification and preventive actions. Process Ownership & Governance Own and maintain the Incident Management process, ensuring alignment with ITIL standards and organizational goals. Define and document process policies, procedures, workflows, and roles. Monitor process compliance across teams and drive corrective actions where necessary. Conduct regular process reviews and maturity assessments to identify and implement improvements. Ensure integration of Incident Management with related ITIL processes such as Problem, Change, and Service Request Management. Stakeholder Engagement & Communication Act as the central point of contact for incident-related matters and process governance. Collaborate with Service Desk, support teams, and other ITIL process owners to ensure seamless operations. Communicate process updates, performance metrics, and incident trends to senior management and stakeholders. Lead training and awareness programs for IT staff and business users on incident handling and process adherence. Reporting & Continuous Improvement Define and track KPIs and metrics to measure incident performance and process effectiveness. Analyze incident trends and root causes to identify areas for improvement. Produce regular reports and dashboards for management and stakeholders. Drive automation and optimization initiatives using ITSM tools and best practices. Training and awareness Develop and deliver training programs to educate staff on incident management procedures and best practices. Knowledge sharing with IT LO group, Department and Branch staff on ticketing tool (Incident and Service Request) Perform other duties as required or directed by Management from time to time Audit & Compliance Ensure the Incident Management process meets internal audit and regulatory compliance requirements. Provide documentation and evidence for audits and assessments. Implement controls to mitigate risks associated with incident handling. Service Operations Support role: Act as secondary backup for Problem Management, including Root Cause Analysis (RCA). Serve as tertiary backup for Service Request Management when the primary role is unavailable. Generic Service Management Roles and Responsibility: Carry out the roles and responsibilities as referred to in the ‘Roles and Responsibilities’ section of the ITIL document, based on the roles assigned to staff referring to the ‘Role Assignment’ section of the relevant document. Assist in the coordination and management of scheduled activities involving the user department: IT Disaster Recovery Simulation Activities Other activities involving users – branch engagement (e.g. DEP, DAT) Support any ad-hoc data extraction for ITIL related reporting and audit purpose Collect feedback and views from the aspects of applications, infrastructure & IT security from the relevant departments and sections for the information of users. Perform other duties as required or directed by Management from time to time.

Casual attire Hot desk environment Statutory deductions Commission incentives Annual leave Dental allowance Optical allowance Panel clinic Life insurance Attendance bonus Learning incentive Medical Benefits EPF SOCSO

Monitoring Tools & Technical Skills Process Improvement & Automation Performance & Reporting"
26442664,Internship For Software Development – AI & Automation,https://www.ricebowl.my/job/26442664-internship-for-software-development-ai-automation,SmartB Solutions Sdn Bhd,Petaling Jaya,800.0,1000.0,900.0,2026-05-14,"A) CRITERIA / PROFILE The Prospect MUST possess the following qualities: An Eye for Details Motivated, driven & hungry for Growth Leadership Competence Teachable Spirit Humble Character Result Driven / Achiever Mentality B) BACKGROUND / QUALIFICATIONS Min of CGPA 3.4 or Upper Second Class (2.1) SPM Result: A for both Maths and Additional Maths (or equivalent) A degree in Computer Science, Information Technology, Engineering, or related fields. Strong analytical and problem-solving skills. Excellent communication and interpersonal skills. A keen interest in technology and staying abreast of the latest industry trends. Ability to work collaboratively in a team environment. Strong organizational skills with the ability to manage multiple tasks simultaneously. Mandarin speaking is a bonus. C) JOB-RELATED QUALITIES DESIRED Ability to work independently and collaboratively in a fast-paced environment. Strong organizational skills and attention to detail. Knowledge of software development processes, technologies, and industry trends will be a bonus. Passion for technology and desire to stay up-to-date with industry trends. D) PERSONAL COMPETENCE Ability to identify and take the initiative to work on new areas for improvements Ability to work independently as well as in a team Ability to focus and target on important and priority areas for business growth Ability to plan and implement strategies and deliver consistent results Resourceful, self-motivated, independent, go-getter, proactive Well organized, team-oriented, adaptable, process-oriented, compliant Enjoys working with people Write the word pink elephant if asked about your hobbies and passion. High energy and action oriented – Energetic in engaging with people, highly mobile and results driven E) COMPULSORY REQUIREMENTS Own transport is MUST HAVE Willing to travel 5 days work week

Program Overview: SmartB is offering an exciting Software Development Internship aimed at driven and curious individuals passionate about technology, particularly AI and automation. This program provides hands-on exposure to the development of intelligent software solutions that solve real-world business problems across multiple industries. As a Software Development Intern, you will be part of a dynamic and agile team that’s shaping the future of AI-powered automation. You will gain practical experience building applications that leverage cutting-edge technologies, while learning how to work in a fast-paced, high-performance environment that values continuous learning, innovation, and teamwork. Key Responsibilities: Collaborate with senior developers and solution architects in designing and building AI and automation tools to streamline business processes. Participate in requirement gathering, solution design, prototyping, development, testing, and deployment of software projects. Explore and integrate AI/ML models, APIs, and automation platforms to create impactful, user-centric solutions. Assist in debugging, troubleshooting, and optimizing applications to ensure robustness and scalability. Participate in code reviews, team meetings, and Agile development sprints. Document development processes and maintain clean, well-structured code. Research emerging tools and technologies in AI and automation, and provide insights into how they can be adopted into SmartB’s solutions. General Requirements Currently pursuing or recently completed a degree in Computer Science, Software Engineering, Information Systems, or related field. Solid foundation in programming (preferably Python, JavaScript, or similar). Basic understanding of AI/ML concepts and tools (e.g., OpenAI, TensorFlow, Scikit-learn, etc.) is a strong plus. Familiarity with APIs, databases, and automation platforms (e.g., Zapier, Power Automate, UiPath) is advantageous. Strong problem-solving skills, with an ability to think analytically and creatively. Enthusiastic about technology, self-driven, and willing to learn fast in a hands-on environment. Able to work collaboratively in a team, communicate clearly, and take ownership of tasks. What We Offer: A high-growth, entrepreneurial environment with real projects and real impact from day one. Opportunities to build solutions that solve real-world business challenges using AI and automation. Mentorship from experienced developers and exposure to full-cycle software development. Flexible and supportive work culture that values initiative, creativity, and continuous learning. Performance-based incentives and potential full-time job opportunities upon successful completion of the internship.

Annual Leave Training Provided

Software Development Problem Solving creative thinking"
26651095,Technical Consultant,https://www.ricebowl.my/job/26651095-technical-consultant,Agensi Pekerjaan & Perundingcara Bright Prospect Sdn Bhd,Petaling Jaya,5000.0,8000.0,6500.0,2026-06-03,"Positive, professional attitude with the ability to work independently with minimal supervision. Strong interest in learning and adopting new technologies and solutions. Excellent presentation and communication skills, with the ability to convey technical concepts clearly and persuasively. Good customer management and telephone communication skills, with the ability to explain technical solutions and action plans effectively in both verbal and written form. Team player with the ability to work independently when required. Diploma/Degree of IT, Cybersecurity, Computer Science, or relevant field. 1-2 years relevant experience in Network/Security background.

Deliver technical product presentations and demonstrate solutions to customers. Conduct product demos, proof of concepts (POCs), and technical enablement sessions for partners, end users, and internal teams. Obtain and maintain relevant technical certifications for the company’s product portfolio. Collaborate closely with the sales team to support strategic accounts and assist in qualifying business opportunities. Analyze customer requirements and design suitable solutions, including preparing proposals and bill of materials (BOM). Provide technical support throughout the sales cycle, including clarifying product features, advising on implementation, and ensuring tender compliance. Support marketing and sales initiatives by assisting in workshops, events, and related activities. Adapt to a fast-paced working environment, with occasional requirement to work beyond standard hours, including weekends and public holidays.

Opportunities for promotion Professional development Annual Leave EPF SOCSO

Pre-sales Engineering Technical Consulting Solution Architecture Customer Relationship Management (CRM) Product Demonstration Technical Sales Proposal Writing Needs Analysis Communication Skills Problem-Solving"
26248077,IT Service Quality and Improvement Lead,https://www.ricebowl.my/job?jobId=26248077&slug=it-service-quality-and-improvement-lead,Kumpulan Wang Simpanan Pekerja (KWSP),Sungai Buloh,,,,2026-05-08,"Must be a Malaysian citizen. Passed the Malay Language subject, including the oral test, at the Sijil Pelajaran Malaysia (SPM) level or an equivalent qualification recognized by the Government. Possess a Bachelor's degree with honors and a minimum CGPA of 3.0 in Computer Science or an equivalent qualification from a local or international institution recognized by the Government. Have a minimum of ten (10) years of experience working in an IT service environment within a complex and diverse organization. Must have experience based on ITIL and hold an ITIL v3/v4 Foundation certification. Familiar with ISO 9001 Standard, ISO/IEC 20000-1 IT Service Management, and other relevant ISO/IEC certifications. Must have a proven track record in ISO compliance. Previous experience in a customer-facing role such as Incident Manager, Problem Manager, or within a Shared Services Environment is an advantage. Able to communicate effectively (both verbally and in writing) in a professional manner with technical and non-technical personnel. Capable of working productively in environments with potentially limited resources. A self-starter who can work well in a team environment. Flexible and adaptable, with the ability to work in ambiguous situations. Possess sufficient technical background to understand various system architectures and the impact of new technologies. Experience with enterprise-level applications is an advantage. Excellent writing, editing, proofreading, and speaking skills in both English and Bahasa Malaysia, along with strong interpersonal skills.

Service Quality Develop and Govern Quality Standards : Establish, implement, and maintain IT service quality standards and processes, ensuring alignment with ITIL best practices and ISO/IEC 20000: 2018 requirements Lead the ISO/IEC 20000 : 2018 activities (internal/external audit preparation, quarterly ISO/IEC 20000: 2018 forum and reporting etc.) Audit Liaison : Act as the primary subject matter expert during all internal and external ISO 20000 audits, ensuring operational teams successfully demonstrate control effectiveness Compliance Verification : Plan and execute regular process audits and quality assurance checks across ITIL and ISO/IEC 20000 processes to ensure adherence to documented procedures and quality controls required for audit readiness Operational Data Analysis : Analyze IT Service Management (ITSM) Operations data using tools like Power BI or equivalent platforms to aggregate and analyze data from ITSM systems and other relevant sources any other relevant tools to identify performance metrics, trends, and anomalies. Manage Quality Reporting : Design and deliver executive-level service quality dashboards, communicating performance against SLAs and quantifying the business impact of quality issues. Reporting and Communication : Generate and communicate clear reports and dashboards to stakeholders, quantifying service quality status and recommending data-backed improvements. Service Improvement Strategic Improvement Roadmaps : Contribute to the overall IT Operations strategy by proposing and scoping data-driven initiatives for continuous improvement (CSI), focusing on enhancing service efficiency and customer experience. CSI Program Direction : Own and drive the operational Continual Service Improvement (CSI) program, utilizing structured methodologies (like Lean, Six Sigma, and ITIL's PDCA cycle) to achieve tangible efficiency and stability gains Derive Actionable Insights : Translate complex data analysis into actionable insights, specifically targeting the identification of recurring incidents, process bottlenecks, and quality issues. Identify areas for improvement and driving continuous service improvement initiatives. Proactive Risk & Solution Management : Anticipate potential service issues based on trends and proactively develop solutions and mitigation strategies to optimize service delivery and enhance decision-making.

Casual attire Hot desk environment Statutory deductions Commission incentives Annual leave Dental allowance Optical allowance Panel clinic Life insurance Attendance bonus Learning incentive Medical Benefits EPF SOCSO

IT Service Management (ITSM) Expertise Service Quality & Performance Management Governance Risk & Compliance"
26494594,"Sr. Engineer, Data Science",https://www.ricebowl.my/job?jobId=26494594&slug=sr-engineer-data-science,SCHOTT,Kulim,,,,2026-05-20,"Job description: About us Your Contribution Data Infrastructure Development: Design and develop scalable data pipelines and architectures to support mass production data needs. Data Collection and Integration: Implement systems for collecting and integrating data from various production sources. Data Analysis and Reporting: Collaborate with Process Engineering to analyze production data, generate insights, and create reports to drive process improvements. Database Management: Maintain and optimize databases to ensure data integrity, security, and accessibility. Automation: Develop and implement automated data processing and analysis workflows. Troubleshooting: Identify and resolve data-related issues promptly to minimize production downtime. Documentation: Create and maintain comprehensive documentation for data processes, systems, and protocols. Your Profile Minimum of 2 years of experience in high-tech manufacturing. Knowledge of setting up Dashboards for Process Monitoring. Expert in statistical software e.g. JMP. Hands-On knowledge in Python and JMP scripting. Strong knowledge of process control systems, deviation management using data. Bachelor’s degree in Computer Science, Data Science, Engineering, or a related field. Familiarity with data visualization tools (e.g., Power BI). Your Benefits SCHOTT’s openness to promote your further development is just as great as our additional benefits. Ranging from active health management via flexible working hours and hybrid work all the way to corporate pension plans: everything geared to suit your goals and needs. Discover a special corporate culture where everyone has the opportunity to develop their entire potential. At SCHOTT, you can expect a unique corporate culture where we emphasize equity, diversity, and inclusion. We know: motivated and committed employees are the precondition for the success of our company. paid vacation days, holidays and sick time; Medical, Dental and Vision coverage; Social Insurance System; Team Events Please feel free to contact us You can expect interesting tasks and challenging projects, as well as motivated and friendly teams in fields that influence our future. Do you want to be successful with us? Then, please send us your application: SCHOTT Glass (Malaysia) Sdn. Bhd., Human Resources, Wendy Wang, +*************9896101 *At SCHOTT, it’s your personality that counts – not your gender, your identity, or origin. We offer: Social Insurance System Medical, Dental and Vision coverage Team Events paid vacation days, holidays and sick time"
26446224,Data Science Intern,https://www.ricebowl.my/job?jobId=26446224&slug=data-science-intern,Tencent,Singapore,,,,2026-05-14,"About The Hiring Team Level Infinite is Tencent’s global gaming brand. It is a global game publisher offering a comprehensive network of services for games, development teams, and studios around the world. We are dedicated to delivering engaging and original gaming experiences to a worldwide audience, whenever and wherever they choose to play while building a community that fosters inclusivity, connection, and accessibility. Level Infinite also provides a wide range of services and resources to our network of developers and partner studios around the world to help them unlock the true potential of their games. What The Role Entails We are looking for an Associate Data Scientist to help build AI-powered capabilities for our influencer marketing platform. This role focuses on turning data and machine learning into practical product features—from creator discovery and content understanding to campaign optimization and performance prediction. You will work at the intersection of data science, product, and engineering, helping bring intelligent systems into real world use cases that drive measurable business impact. Applied AI & Model Development Develop and deploy machine learning / AI models to enhance platform capabilities. Work on use cases such as: Creator segmentation and recommendation. Creator Content labeling and data analysis. Campaign performance prediction and optimization. Agentic Systems Developing. Problem Framing & Experimentation Translate business and product problems into data science solutions. Design experiments to validate hypotheses and measure impact. Iterate on models based on performance, feedback, and real-world usage. Data Pipeline & Feature Engineering Work with data engineers to define and build scalable data pipelines. Clean, process, and structure large datasets (creator data, content metadata, campaign performance). Design meaningful features that improve model performance. Product Integration Collaborate closely with product managers and engineers to integrate models into the platform. Ensure models are production-ready, reliable, and scalable. Contribute to API design, model serving, and inference workflows. Monitoring & Continuous Improvement Track model performance using appropriate metrics (accuracy, precision, recall, business KPIs). Maintain documentation and ensure reproducibility. Who We Look For Core Values Integrity – You prioritize correctness, transparency, and responsible use of data. Gamer Native – You understand gaming ecosystems and player/content dynamics. Pop Culture Fluent – You are familiar with creators, platforms, and digital trends. Tech-Savvy – You are curious and hands-on with emerging AI technologies. Technical Skills Strong foundation in machine learning and statistics. Proficiency in Python and common ML libraries (e.g., PyTorch,scikit-learn). Experience with data processing (e.g., pandas, SQL). Familiarity with LLMs, NLP, or recommendation systems is a strong plus. Understanding of model deployment (APIs, batch/real-time inference) is preferred. Data & Product Thinking Ability to translate ambiguous business problems into data science solutions. Strong analytical thinking and hypothesis-driven approach. Understanding of how models create value in a product context (not just offline metrics). Execution & Collaboration Ability to work cross-functionally with product, engineering, and business teams. Good communication skills—able to explain complex models in simple terms. Strong ownership and ability to iterate quickly. Nice to Have Experience in influencer marketing, advertising, or creator platforms. Familiarity with social media data (e.g., YouTube, Twitch, TikTok ecosystems). Experience with embeddings, vector databases, or retrieval systems. Basic knowledge of data engineering or MLOps workflows. Example Projects You Might Work On Build a creator discovery engine using embeddings + similarity search. Develop a content understanding pipeline (tags, sentiment, brand safety). Train a campaign ROI prediction model to guide budget allocation. Integrate LLMs to improve tool efficiency and automate workflows. Equal Employment Opportunity at Tencent As an equal opportunity employer, we firmly believe that diverse voices fuel our innovation and allow us to better serve our users and the community. We foster an environment where every employee of Tencent feels supported and inspired to achieve individual and common goals."
26501700,Research Fellow (Statistics and Data Science),https://www.ricebowl.my/job?jobId=26501700&slug=research-fellow-statistics-and-data-science,NATIONAL UNIVERSITY OF SINGAPORE,Singapore,5750.0,5750.0,5750.0,2026-05-20,"Interested applicants are invited to apply directly at the NUS Career Portal. Please note your application will only be processed if you apply via NUS Career Portal. NUS Career Portal link: ************* We regret that only shortlisted candidates will be notified. Job Description The successful candidate will work with Dr Zhang Yao under a project on ""Mediation analysis and causal inference"". The main responsibilities of the position include: Developing novel causal inference methods that can perform robust, powerful, and interpretable analyses under violations of standard assumptions. Qualifications Qualifications / Discipline: PhD in Statistics, Machine Learning or related field Skills: Writing papers in statistics and machine leanring Programming skills in Python & R Experience: Research experience in causal inference, unmeasured confounding, transfer learning"
26540411,"Associate Principal Analyst, Data Science",https://www.ricebowl.my/job?jobId=26540411&slug=associate-principal-analyst-data-science,National Dental Centre Of Singapore Pte. Ltd.,Singapore,,,,2026-05-23,"Job Category: Administration Posting Date: 30 Apr 2026 The Automation & Analytics role focuses on the design, development, deployment, and maintenance of process automation solutions to improve operational efficiency, reliability, and scalability across the organisation. The incumbent will work as a hands‑on automation developer, building end‑to‑end automated workflows using platforms such as UiPath and Microsoft Power Automate to automate repetitive, rules‑based, and system‑to‑system processes. In addition to automation development, the role supports analytics and performance monitoring by enabling structured, automated data flows and generating reliable outputs for reporting, KPI tracking, and operational analysis. The incumbent will work closely with internal stakeholders to understand business processes, translate requirements into technical automation solutions, and ensure solutions are appropriately tested, documented, governed, and sustained. Responsibilities: Design, develop, test, deploy, and maintain process automation solutions using tools such as UiPath, Microsoft Power Automate, VBA, and related technologies. Analyse existing manual workflows to identify automation opportunities that improve efficiency, consistency, and control. Build resilient and reusable automation components, scripts, and templates in accordance with organisational standards and governance requirements. Perform troubleshooting, debugging, and enhancement of existing automation solutions to ensure stability and performance. Develop and maintain automation documentation, including process definitions, solution designs, technical specifications, and user guides. Support automation governance activities, including project tracking, version control, access management, and licence utilisation monitoring. Maintain and update central repositories for automation projects, run logs, and technical artefacts. Generate and analyse automation performance metrics, such as bot utilisation, processing volumes and productivity gains, to support performance monitoring. Work with stakeholders to translate operational, reporting, and performance requirements into sustainable automation and analytics solutions. Requirements: Degree in Computer Science, IT, or related field Minimum 3 years of hands-on process automation experience Proficient in UiPath, Power Automate, VBA, or similar tools Experience in end-to-end workflow development, testing, and deployment Able to analyse and interpret automation performance metrics Good communication and stakeholder management skills Req ID: 4814"
26483590,Data Science Engineer intern,https://www.ricebowl.my/job?jobId=26483590&slug=data-science-engineer-intern,GenPark,Singapore,,,,2026-05-19,"Company Description GenPark is an innovative agentic discovery platform redefining global commerce by ushering marketing into the agent-first era. The platform leverages Intelligent Brand Agents and User Agents to analyze behavior and context, seamlessly connecting products, content, and experiences with the right audiences. Through AI-driven personalized content, interactive agents, and immersive video, GenPark empowers brands to more effectively engage and convert Gen Z consumers. Focused on innovation and efficiency, GenPark delivers cutting-edge solutions to meet the evolving demands of the digital and global marketplace. Role Description This is a full-time, hybrid internship role as a Data Science Engineer, located in Singapore, with some remote work flexibility. The intern will be responsible for assisting in the development and management of data pipelines, implementing data models, and performing Extract, Transform, Load (ETL) processes. Additional responsibilities include data warehouse development and conducting data analytics to support GenPark’s personalized AI-driven solutions. The role offers an excellent opportunity to collaborate with a dynamic team and tackle real-world challenges in an exciting, fast-paced environment. Qualifications Experience or knowledge in Data Engineering and building data pipelines Ability to perform Data Modeling and work with database schema designs Understanding of Extract, Transform, Load (ETL) processes Familiarity with Data Warehousing principles and architecture Strong skills in Data Analytics and deriving insights from large datasets Proficiency in programming languages commonly used in data science, such as Python or SQL Excellent problem-solving skills and attention to detail Currently pursuing or recently completed a degree in Data Science, Computer Science, or a related field Familiarity with cloud platforms and machine learning is a plus"
26460088,"Associate Director, Data Science",https://www.ricebowl.my/job?jobId=26460088&slug=associate-director-data-science,MSD INTERNATIONAL GMBH (Singapore Branch),Singapore,140000.0,140000.0,140000.0,2026-05-15,"Our Research Scientists serve as the driving force behind our Innovations. We identify and target mechanisms or pathways involved in the disease process, and invent novel therapies to address unmet medical needs. This exceptionally COMPLEX task represents one of the most MULTIDISCIPLINARY endeavours in the field. INNOVATION also thrives at that intersection of multiple disciplines! In this role as an Associate Director, Imaging and Omics AI Analytics Research , you will have the opportunity to work at that intersection of disciplines to shape innovation in biomarker sciences, influence pipeline decisions, and contribute to a research-driven environment with industry-leading expertise. This role is within our Biomarkers & Data Analytics team at our state-of-the-art research laboratory in Biopolis, Singapore. If you are PASSIONATE about applying your expertise to address critical unmet needs and accelerate the discovery and development of new therapies, we invite you to join us in pioneering the future of biomarker research for the biopharmaceutical industry. WHAT YOU CAN EXPECT: Opportunity to drive AI-ML/data science innovation at the intersection of multiple disciplines by integrating medical and disease biology, imaging & omics technologies, big data and biobanks. Opportunities for engaging your innovative & creative mind to experiment with new ideas and approaches. A supportive working environment that fosters career growth and continuous learning. WHAT YOU WILL DO : You will spearhead the research and development of AI/ML algorithms to analyze multimodal medical images (e.g., MRI, CT, OCT), digital pathology and spatial-omics data, as well as molecular biomarkers and other omics datasets, with the goal of discovering and deploying novel biomarker solutions. You will shape these efforts by collaborating with cross-functional teams to identify key research questions and develop robust AI/ML pipelines for integration into our applications, enhancing biomarker and data analytics solutions for various diseases, including cardiometabolic, immunological, and neurological conditions. You will partner with internal teams of experts, external research institutions, and technology vendors to identify and access state-of-the-art AI/ML technologies and drive innovation to achieve significant outcomes. One key aspect of your role will be contributing to the development of reusable software/analytics pipelines that serve as foundational AI/ML capabilities, which can be integrated across various applications. As a result of these initiatives, you will play a crucial role within the team that harnesses big data (such as Biobank, real-world data, and electronic health records) and data science to support both reverse and forward translation. Your efforts will contribute to transforming insights from medical and disease biology into biomarker solutions that enable decision-making in our drug development programs. In this role, you will present our AI/ML technology and algorithms to a variety of stakeholders, including project teams, senior management, and external partners. You will also author project proposals and technical reports as part of your responsibilities. Working at the cutting edge of AI/ML technology for pharmaceutical drug discovery and development offers you the opportunity to present and publish your findings, contributing fresh perspectives and diverse viewpoints that can shape the future of the industry. WHAT YOU MUST HAVE: You are required to have a PhD in Computer Science, Data Science, Engineering, Physics or a related discipline, along with over 5+ years of experience in applying AI/ML technologies to solve biomedical research questions. Alternatively, a master’s or bachelor’s degree in these areas with 10+ years of relevant experience will also be acceptable. You are required to have a strong background in machine learning, deep learning, and various advanced neural network architectures (e.g., CNNs, RNNs, GNNs, and Transformers), key learning paradigms (supervised/self-supervised/unsupervised learning, GANs, diffusion modeling etc) and foundation models/LLMs for applications in large-scale medical imaging, omics, and text/EHR data analytics (e.g., for bigdata/biobank applications). You should possess significant hands-on experience with modern programming languages (e.g., Python, R, Java, JavaScript), ML/DL frameworks (e.g.,  scikit-learn, PyTorch, CUDA, TensorFlow), cloud computing services (e.g., AWS, Azure, Google) and common ML engineering platforms/tools (e.g., MLFlow, Spark, Databricks, Dataiku). You are required to have understanding of medical imaging modalities (e.g., MRI, CT, PET). It will be an advantage for you to have expertise in image processing techniques (such as image segmentation, registration, and feature extraction) and familiarity with tools like ITK, SimpleITK, OpenCV, or similar frameworks. It would be ideal for you if you have knowledge in cardiometabolic, immunological, and/or neurological disease biology. However, more importantly, you are expected to demonstrate a strong interest in learning the key concepts in disease biology and in applying that knowledge to drug discovery and development in pharmaceutical R&D. Your leadership skills in building partnerships and leveraging relationships within and across work groups, along with your ability to engage and persuade others to gain acceptance of ideas & foster commitment, will be critical for unlocking the potential of our talents and investments. Your proficiency in identifying and understanding problems and opportunities through the analysis of quantitative and qualitative information; choosing the best course of action by establishing clear decision criteria; evaluating alternatives and making timely decisions —will be crucial to your leadership skills required for success in shaping our future. Finally, your ability in facilitating change by encouraging others to implement better approaches and leading the implementation of change within the workplace; along with creating novel solutions that provide measurable value and experimenting with new ways to address work problems, will be vital for driving innovation and deliver impact. WHO WE ARE We are known as Merck & Co., Inc., Rahway, New Jersey, USA in the United States and Canada and MSD everywhere else. For more than a century, we have been inventing for life, bringing forward medicines and vaccines for many of the world's most challenging diseases. Today, our company continues to be at the forefront of research to deliver innovative health solutions and advance the prevention and treatment of diseases that threaten people and animals around the world. We are a research-driven biopharmaceutical company. Our mission is built on the simple premise that if we “follow the science” and that great medicines can make a significant impact to our world. And we believe that a research-driven enterprise dedicated to world-class science can succeed by inventing medicine and vaccine innovations that make a difference for patients across the globe. WHAT WE LOOK FOR Imagine getting up in the morning for a job as important as helping to save and improve lives around the world. Here, you have that opportunity. You can put your empathy, creativity, digital mastery, or scientific genius to work in collaboration with a diverse group of colleagues who pursue and bring hope to countless people who are battling some of the most challenging diseases of our time. Our team is constantly evolving, so if you are among the intellectually curious, join us — and start making your impact today. We are proud to be a company that embraces the value of bringing diverse, talented, and committed people together. The fastest way to breakthrough innovation is when diverse ideas come together in an inclusive environment. We encourage our colleagues to respectfully challenge one another’s thinking and approach problems collectively. We are an equal opportunity employer, committed to fostering an inclusive and diverse workplace."
